账号,微博,时间,肺炎相关,转发,评论,点赞,mid,地址
央视新闻,【总台#央视记者探访武汉发热门诊#】今天，总台央视记者探访武汉华中科技大学附属协和医院发热门诊。病患到发热门诊后，先挂号，在进行信息登记。登记时要详细登记住址信息、是否去过华南海鲜市场，包括密切接触人群当中是否有发热病史等。记者在就诊区域发现，原本门上挂着“专家门诊“的诊室，已全部 ...展开全文c,1/21/2020 19:54,1,2458,2369,44878,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IqxGZy1ne?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#钟南山再战防疫最前线# 这两张照片令人肃然起敬！】18日傍晚，84岁的钟南山从广州出发赶往武汉。当天航班已买不到机票，他挤上了傍晚17点开往武汉的高铁列车。由于春运高铁票紧张，他被安顿在了餐车一角，刚一落座便拿出文件研究。到武汉开完会后，他又立刻赶往武汉金银潭医院了解病人的收治情况。 ...展开全文c,1/21/2020 20:09,1,41795,16601,422780,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IqxNbl5IQ?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【国家医保局：对#确诊为新型肺炎患者特殊报销#政策】针对此次疫情特点，医保局决定对确诊为“新型冠状病毒感染肺炎”等患者采取特殊报销政策。①将国家卫生健康委《新型冠状病毒感染的肺炎诊疗方案》覆盖的药品和医疗服务项目，全部临时纳入医保基金支付范围。②保证及时支付患者费用，特别是发挥医疗 ...展开全文c,1/21/2020 20:24,1,1403,1014,17136,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IqxT5v4GO?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【期待！#鼠年春节多档精品综艺节目#要来啦！】鼠年春节就要到啦，中央广播电视总台不仅有年味浓浓的#鼠年春晚#，还有春节戏曲晚会、相声大联欢、新春慰问演出等多个精彩综艺节目，多语种、多平台，有看点、有亮点！总台陪你一起过大年！ L央视新闻的微博视频,1/21/2020 20:44,0,2357,1160,16729,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/Iqy18yYKT?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#新加坡对所有中国旅客体温检测#【#新加坡发现7例疑似新型肺炎#病例】目前，新加坡发现7例疑似新型冠状病毒感染的肺炎病例。新加坡卫生部宣布，从明天起，将对所有来自中国的旅客实行体温检测，此前仅限于武汉。在到访中国后的两周内出现肺炎症状的患者，都将被隔离在医院。（总台央视记者邓雪梅）,1/21/2020 20:47,1,494,903,12980,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/Iqy2s7tXl?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#重庆确诊5例新型肺炎#病例：均有武汉工作史或居住史】重庆卫健委网站消息，今晚，国家卫健委确认重庆市首例输入性新型冠状病毒感染的肺炎确诊病例。患者为44岁女性，巫山县人，15日自武汉返回巫山县后，因发热、乏力等症状，于当日在巫山县一发热门诊就诊后即被收治入院隔离治疗。另外，经重庆市疾 ...展开全文c,1/21/2020 21:19,1,1735,2921,27229,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/Iqyfmlot6?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【快来参加#春节摄影大赛# 你的照片就有机会上央视】小吃干货、瓜子糖果、腊肉香肠、春联窗花……年货集市熙熙攘攘，人们提着大包小包、脸上带着喜庆的笑容，这就是记忆中的春节味道！@央视新闻 在微博、绿洲发起#春节摄影大赛#，快拿起手机拍一拍，加话题发照片、视频，一起分享中国年 ...展开全文c,1/21/2020 21:24,0,382,361,3867,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/Iqyhu8qtz?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【直播！#武汉疫情防控全面升级#】武汉的疫情防控，今天开始全面升级。《新闻1+1》连线武汉市市长周先旺、国家卫健委卫生应急办公室主任许树强和国家卫健委专家组成员高占成。武汉新型冠状病毒肺炎疫情，防控如何？关注↓ O央视新闻的微博直播 .,1/21/2020 21:50,1,5506,21212,500929,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IqyrZlwrE?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【湖北#黄冈新增12例新型肺炎#病例 含医生1例、护士4例】20日0时—24时，#湖北新增新型肺炎病例72例#，其中武汉市新增60例，死亡2例，无出院病例；黄冈市新增12例（其中医生1例、护士4例）。截至20日24时，湖北省累计报告新型冠状病毒感染的肺炎病例270例，已治愈出院25例，死亡6例。目前仍在院治疗239 ...展开全文c,1/21/2020 21:53,1,5833,17478,515855,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IqytnEFQA?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【转发周知！#广东全省30家定点收治医院#】根据广东省卫健委消息，目前广东全省有30家定点收治医院，其中广州地区8家，其他20个地级市分别有1至2家。如在广东，有怀疑自己有疑似新型冠状病毒感染的肺炎症状，可就近到以下医院就医↓↓转扩！（总台央视记者张琦）,1/21/2020 22:12,1,3037,760,7575,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IqyALDVnb?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#武汉疫情防控全面升级#【转发了解！#武汉新型肺炎的潜伏期#】国家卫健委专家组成员高占成表示，新型冠状病毒肺炎的潜伏期平均在7天左右，短的在2-3天，长的10-12天。如出现发热、干咳、呼吸衰竭、休克等症状，请及时就医！ L央视新闻的微博视频,1/21/2020 22:17,1,7942,5064,84090,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IqyD9rCVV?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#广东省新增3例确诊新型肺炎#病例】截至今天18:00，广东省新增3例新型冠状病毒感染的肺炎确诊病例。新增病例分布如下：深圳、珠海、湛江各1例，均收治在当地定点医疗机构隔离治疗。其中，男性1例、女性2例。3例均有湖北居住史或旅行史，为散发病例，其中，重症1例。广东已对密切接触者进行追踪随访， ...展开全文c,1/21/2020 22:32,1,942,810,7843,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IqyITvwQX?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#四川确诊首例新型肺炎#病例 系武汉某公司职员】今天，国家卫健委确认四川省首例输入性新型冠状病毒感染的肺炎确诊病例。患者为34岁男性，武汉某公司职员。从武汉到达成都后，11日因发热前往成都市某医院就诊，医院随即收治隔离。目前，患者在定点医院隔离治疗，病情平稳。（总台央视记者庞丁丁）,1/21/2020 22:33,1,3975,16834,391930,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IqyJC8L8Y?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#主播说联播#【#面对疫情不可掉以轻心#】为全力控制新型冠状病毒的蔓延，全国各地出台了一系列防控措施。面对疫情不能掉以轻心，防控疫情绝不能漫不经心。少去人流密集区、出门戴口罩，既是保护自己，也是对社会负责。疫情面前没必要恐慌，恐慌不是对付病毒的良方；唯有大家都行动，才能发挥防控的最大 ...展开全文c,1/21/2020 22:53,1,3086,1618,30477,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IqyRw4xgS?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#总书记的新春祝福你收到了吗#】春节拜年，是华人情感交融的时刻！这不，习近平总书记在云南昆明给大家拜年啦！让我们在一年中最重要的节日里，同庆中国年！收祝福啦！（总台央视记者申勇） L央视新闻的微博视频,1/21/2020 23:00,0,2156,2591,36786,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IqyUjvr7i?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#北京新增5例新型肺炎#病例：均曾到过武汉】据北京市卫健委消息：今天，5名患者确诊为新型冠状病毒感染的肺炎病例。5名患者病情平稳，在定点医院接受隔离治疗。现已对21名密切接触者开展医学观察，目前无发热等异常情况。截至21日18时，#北京确诊10例新型肺炎#病例，其中西城区1例、海淀区2例、丰台 ...展开全文c,1/21/2020 23:07,1,1146,1871,21036,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IqyXfvoBE?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【黑龙江#牡丹江发现1例疑似新型肺炎患者#】记者从黑龙江省牡丹江市卫生健康委获悉，今天，黑龙江牡丹江市第二医院呼吸科收治一位去武汉探亲返回的69岁男性危重肺炎患者，初步判定新型冠状病毒感染可疑病人，按诊断程序，需进一步确诊。（总台央视记者王跃军 张艺馨）,1/21/2020 23:23,1,3648,6859,77110,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/Iqz3RCv3P?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【云南#昆明确诊首例新型肺炎#病例】今天，国家卫健委确认昆明市首例输入性新型冠状病毒感染的肺炎确诊病例。患者为51岁男性，湖北省武汉市户籍。15日自武汉来昆。因发热、乏力等症状，16日到云南省第三人民医院就诊，17日转诊到云南省传染病医院隔离治疗。今天，经国家卫生健康委疫情应对处置领导小组 ...展开全文c,1/21/2020 23:55,1,1370,3008,30392,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IqzgM8eoK?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#山东确诊1例新型肺炎#病例】今天，山东确诊1例新型冠状病毒感染的肺炎患者。患者为37岁男性，武汉人，在山东日照市工作。因发热等症状，于17日在日照市就诊，当晚自行至青岛市就诊。经预检分诊了解到其发病前两周内有武汉居住史，立即被收治入院隔离治疗。目前，患者生命体征平稳。青岛市8名、日照 ...展开全文c,1/22/2020 0:05,1,2373,5213,45129,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IqzkK2mUm?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,#湖南确诊首例新型肺炎#【#湖南确诊1例新型肺炎病例#】21日，国家卫健委确认湖南长沙市首例输入性新型冠状病毒感染的肺炎确诊病例。患者罗某某，女，57岁，武汉市青山区人，来长沙市探亲，因出现发热、咳嗽等症状， 1月16日至医院就诊后被收至定点医院隔离治疗。目前，该患者病情平稳，体温已恢复正常 ...展开全文c,1/22/2020 0:09,1,3307,6250,78297,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/Iqzmh9xtU?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#我愿意为你# 挡在疫情之前】转发微博，#致敬疫情前线医护人员#！也请你们为自己做好防护！注意安全！ L央视新闻的微博视频,1/22/2020 0:27,1,24847,4774,63169,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IqztRx6Za?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【夜读丨你是什么样的人，你“说”了算】 °你是什么样的人，你“说”了算,1/22/2020 1:09,0,498,381,2706,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IqzKBAiqM?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#四川确诊第2例新型肺炎#病例 从武汉乘火车回四川】据四川卫健委，四川已确诊第二例输入性新型冠状病毒感染的肺炎病例。患者为57岁男性，常住武汉，1月15日乘火车返回四川广安，因发热、咳嗽于16日至广安市某医院就诊，医院随即收治隔离。四川省新发现5例疑似病例，均证实为武汉返回人员，其中成都3 ...展开全文c,1/22/2020 1:27,1,1740,3682,32246,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IqzRU3150?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#普京任命新一届政府成员#】当地时间昨晚，俄罗斯总统网站发布公告，公告称，俄罗斯总统普京签署命令，正式任命安德烈·别洛乌索夫为俄政府第一副总理。国防部长绍伊古、外交部长拉夫罗夫和财政部长西卢安诺夫留任。据俄媒报道，当地时间21日，#俄罗斯将公布新一届政府全部组成#。（总台央视记者王斌  ...展开全文c,1/22/2020 1:39,0,153,409,6360,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IqzWR1dZZ?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#江西确诊2例新型肺炎病例# 曾去武汉】昨天，国家卫生健康委确认江西首例输入性新型冠状病毒感染的肺炎确诊病例。患者罗某某，男，56岁，抚州市东乡区人。2019年12月20日赴武汉市进货，2020年1月9日返回东乡区。1月10日，因发热、咳嗽等症状入院隔离治疗。昨天，经专家确认为新型冠状病毒感染的肺炎 ...展开全文c,1/22/2020 2:17,1,5208,17138,313360,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IqAcyp3Jr?from=page_1002062656274875_profile&wvr=6&mod=weibotime
央视新闻,【#美国确诊首例新型肺炎#病例】美国疾病预防控制中心证实，华盛顿州的一名男子被确诊感染新型冠状病毒。这是美国确诊的首例新型肺炎病例。这名男子是华盛顿州斯诺霍米什县居民，他从中国武汉周边地区旅行回来后出现了症状。（总台央视记者张颖哲）,1/22/2020 3:30,1,2667,5410,91950,4.46E+15,https://weibo.comhttps://www.weibo.com/2656274875/IqAGbbtmh?from=page_1002062656274875_profile&wvr=6&mod=weibotime
